Country_Hide,Number of Records,Area,Country,countrycode,Consumption Segment,Level,pce_lcu,pce_ppp,pce_usd,"Sector Category or Product",Region
Lithuania,1,National,Lithuania,LTU,Low,National,402.47,219.45,154.44,Other,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,"1,008.86","2,413.53","1,903.50",All categories,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,67.12,160.56,126.63,Grains,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,81.01,193.79,152.84,Dairy,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,115.09,275.34,217.16,Meat and fish,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,75.38,180.34,142.23,Fruits and vegetables,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,27.97,66.91,52.77,Caterig,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,15.20,36.36,28.67,Alcohol beverages,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,23.15,55.38,43.68,Non-Alcohol beverages,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,44.44,106.32,83.85,Other food,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,16.38,39.19,30.91,Clothes,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,10.23,24.47,19.30,Footwear,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,45.09,107.88,85.08,Housing,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,46.73,111.80,88.17,Electricity,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,5.14,12.31,9.71,Gas,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,61.97,148.26,116.93,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,41.60,99.51,78.48,Vehicles and other transport services,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,36.93,88.36,69.69,Fuel,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,31.90,76.32,60.19,Pharmaceutical products,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,10.63,25.44,20.06,Medical goods and services,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,13.52,32.33,25.50,Education,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,66.59,159.31,125.64,Telephone equipment and services,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,7.15,17.10,13.49,Other ICT goods and services,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,15.23,36.42,28.73,Financial Services,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,10.23,24.48,19.31,Water utilities,Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,23.52,56.26,44.37,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Latvia,1,National,Latvia,LVA,Low,National,116.65,279.06,220.09,Other,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,"14,312.79","2,158.14","1,157.15",All categories,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,"1,434.40",216.29,115.97,Grains,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,"1,055.24",159.11,85.31,Dairy,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,"1,848.54",278.73,149.45,Meat and fish,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,"1,132.02",170.69,91.52,Fruits and vegetables,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,340.79,51.39,27.55,Caterig,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,91.68,13.82,7.41,Alcohol beverages,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,232.92,35.12,18.83,Non-Alcohol beverages,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,783.54,118.14,63.35,Other food,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,"1,120.11",168.89,90.56,Clothes,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,524.22,79.04,42.38,Footwear,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,338.49,51.04,27.37,Housing,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,0.00,0.00,0.00,Electricity,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,0.00,0.00,0.00,Gas,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,157.65,23.77,12.75,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,685.08,103.30,55.39,Vehicles and other transport services,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,336.61,50.76,27.21,Fuel,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,"1,421.87",214.40,114.95,Pharmaceutical products,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,189.38,28.56,15.31,Medical goods and services,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,61.76,9.31,4.99,Education,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,16.31,2.46,1.32,Telephone equipment and services,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,21.28,3.21,1.72,Other ICT goods and services,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,20.25,3.05,1.64,Financial Services,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,0.00,0.00,0.00,Water utilities,Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,751.92,113.38,60.79,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Moldova,1,National,Moldova,MDA,Low,National,"1,748.73",263.68,141.38,Other,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"53,267.90","2,386.56","1,145.92",All categories,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"8,425.18",377.47,181.25,Grains,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"7,857.32",352.03,169.03,Dairy,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"6,472.27",289.98,139.23,Meat and fish,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"5,742.57",257.28,123.54,Fruits and vegetables,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,968.85,43.41,20.84,Caterig,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,862.07,38.62,18.55,Alcohol beverages,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"2,332.53",104.50,50.18,Non-Alcohol beverages,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"3,286.80",147.26,70.71,Other food,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"1,307.82",58.59,28.13,Clothes,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"1,094.79",49.05,23.55,Footwear,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,121.80,5.46,2.62,Housing,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"2,229.04",99.87,47.95,Electricity,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,16.52,0.74,0.36,Gas,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,652.27,29.22,14.03,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,758.73,33.99,16.32,Vehicles and other transport services,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"1,038.76",46.54,22.35,Fuel,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"1,391.79",62.36,29.94,Pharmaceutical products,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,263.76,11.82,5.67,Medical goods and services,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,33.11,1.48,0.71,Education,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"1,400.94",62.77,30.14,Telephone equipment and services,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,34.27,1.54,0.74,Other ICT goods and services,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,0.00,0.00,0.00,Financial Services,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,18.65,0.84,0.40,Water utilities,Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"1,269.25",56.87,27.30,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Macedonia (FYR),1,National,Macedonia (FYR),MKD,Low,National,"5,688.80",254.87,122.38,Other,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,"1,258.51","2,600.24","1,666.91",All categories,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,57.71,119.23,76.44,Grains,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,186.31,384.93,246.76,Dairy,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,127.12,262.65,168.37,Meat and fish,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,91.56,189.18,121.28,Fruits and vegetables,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,10.26,21.20,13.59,Caterig,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,12.83,26.51,17.00,Alcohol beverages,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,24.62,50.87,32.61,Non-Alcohol beverages,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,37.57,77.63,49.77,Other food,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,39.42,81.44,52.21,Clothes,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,32.53,67.22,43.09,Footwear,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,197.05,407.13,260.99,Housing,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,67.04,138.51,88.79,Electricity,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,0.00,0.00,0.00,Gas,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,76.02,157.07,100.69,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,43.22,89.31,57.25,Vehicles and other transport services,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,44.49,91.93,58.93,Fuel,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,15.89,32.83,21.04,Pharmaceutical products,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,3.55,7.33,4.70,Medical goods and services,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,0.89,1.84,1.18,Education,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,48.94,101.11,64.82,Telephone equipment and services,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,4.56,9.42,6.04,Other ICT goods and services,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,0.00,0.00,0.00,Financial Services,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,4.32,8.92,5.72,Water utilities,Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,25.28,52.24,33.49,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Montenegro,1,National,Montenegro,MNE,Low,National,107.33,221.75,142.16,Other,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,"4,835.73","2,392.74","1,521.63",All categories,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,544.06,269.20,171.19,Grains,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,461.35,228.28,145.17,Dairy,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,672.77,332.89,211.70,Meat and fish,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,478.23,236.63,150.48,Fruits and vegetables,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,24.49,12.12,7.71,Caterig,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,162.73,80.52,51.21,Alcohol beverages,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,122.56,60.64,38.56,Non-Alcohol beverages,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,187.94,92.99,59.14,Other food,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,140.40,69.47,44.18,Clothes,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,102.33,50.63,32.20,Footwear,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,20.34,10.06,6.40,Housing,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,253.83,125.60,79.87,Electricity,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,180.24,89.18,56.72,Gas,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,118.37,58.57,37.25,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,97.31,48.15,30.62,Vehicles and other transport services,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,98.89,48.93,31.12,Fuel,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,128.66,63.66,40.49,Pharmaceutical products,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,13.44,6.65,4.23,Medical goods and services,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,16.07,7.95,5.06,Education,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,228.18,112.90,71.80,Telephone equipment and services,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,5.33,2.64,1.68,Other ICT goods and services,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,3.03,1.50,0.95,Financial Services,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,0.00,0.00,0.00,Water utilities,Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,105.27,52.09,33.13,"Appliances articles and products for personal care",Eastern Europe and Central Asia
Romania,1,National,Romania,ROU,Low,National,669.90,331.47,210.79,Other,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,"43,109.71","2,476.01","1,419.58",All categories,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,"4,014.07",230.55,132.18,Grains,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,"4,110.40",236.08,135.35,Dairy,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,"6,801.84",390.66,223.98,Meat and fish,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,"4,993.59",286.81,164.44,Fruits and vegetables,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,338.35,19.43,11.14,Caterig,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,581.61,33.40,19.15,Alcohol beverages,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,803.33,46.14,26.45,Non-Alcohol beverages,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,"2,219.76",127.49,73.10,Other food,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,"3,002.67",172.46,98.88,Clothes,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,935.88,53.75,30.82,Footwear,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,"3,719.72",213.64,122.49,Housing,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,288.04,16.54,9.48,Electricity,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,185.87,10.68,6.12,Gas,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,"1,139.74",65.46,37.53,"Other sources (coal firewood etc.)",Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,"2,578.76",148.11,84.92,Vehicles and other transport services,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,445.16,25.57,14.66,Fuel,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,333.71,19.17,10.99,Pharmaceutical products,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,277.82,15.96,9.15,Medical goods and services,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,624.50,35.87,20.56,Education,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,"1,457.25",83.70,47.99,Telephone equipment and services,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,531.08,30.50,17.49,Other ICT goods and services,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,256.67,14.74,8.45,Financial Services,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,164.27,9.43,5.41,Water utilities,Eastern Europe and Central Asia
Russia,1,National,Russia,RUS,Low,National,277.36,15.93,9.13,"Appliances articles and products for personal care",Eastern Europe and Central Asia
